order_no,prod_code,order_qty,order_price
3917,1049,53,35.73
3918,1012,48,34.7
3919,1075,158,35.08
3919,1048,12,14.85
3919,1063,134,10.82
3920,1004,107,12.0
3920,1041,71,42.37
3920,1032,190,36.52
3920,1077,170,18.06
3920,1046,240,14.63
3921,1015,203,30.87
3921,1080,218,22.84
3922,1062,233,32.58
3922,1016,144,36.91
3923,1051,134,10.64
3923,1002,16,20.0
3924,1050,69,7.66
3924,1042,128,24.32
3924,1097,87,16.79
3924,1056,65,26.23
3924,1073,130,14.65
3925,1061,56,11.23
3925,1013,122,38.15
3925,1008,18,24.79
3925,1092,27,44.98
3926,1069,49,32.19
3926,1012,14,34.7
3926,1041,75,34.34
3926,1047,128,33.4
3927,1082,211,33.79
3927,1045,115,26.23
3927,1086,131,43.45
3927,1065,22,34.31
3927,1025,207,11.8
3928,1100,205,25.9
3929,1015,225,25.78
3929,1043,52,6.02
3929,1006,149,20.98
3929,1052,184,18.87
3929,1080,140,22.84
3930,1048,165,14.85
3930,1023,152,4.13
3930,1001,159,15.0
3930,1024,211,9.32
3931,1025,57,14.15
3931,1051,154,10.64
3931,1006,92,20.98
3932,1073,95,17.87
3932,1024,185,9.32
3933,1031,182,44.18
3934,1094,139,12.25
3934,1029,129,10.19
3934,1040,220,32.55
3935,1040,115,32.55
3936,1074,161,13.47
3936,1082,19,33.79
3936,1007,71,24.65
3937,1057,19,36.06
3937,1021,148,35.44
3937,1030,148,38.96
3937,1044,107,29.88
3938,1067,222,29.2
3938,1034,231,23.56
3939,1028,46,32.0
3939,1069,58,32.19
3939,1018,195,35.25
3939,1015,13,30.87
3939,1088,137,40.13
3940,1048,243,14.85
3940,1002,98,20.0
3940,1065,116,34.31
3940,1079,161,15.96
3941,1100,151,25.9
3942,1093,25,33.49
3943,1066,95,12.77
3943,1062,139,27.04
3943,1045,86,26.23
3943,1038,210,13.88
3943,1096,22,9.13
3944,1003,91,9.35
3944,1082,134,31.07
3944,1034,146,23.56
3944,1038,125,13.88
3945,1075,155,35.08
3945,1091,233,19.93
3946,1007,69,28.42
3947,1099,41,8.18
3947,1058,36,6.16
3947,1037,197,27.64
3947,1043,159,6.02
3948,1062,18,30.27
3948,1012,242,34.7
3948,1002,84,20.0
3948,1030,223,38.96
3949,1076,244,42.29
3950,1012,223,34.7
3950,1069,33,32.19
3950,1050,93,7.66
3950,1094,209,13.56
3951,1056,52,26.23
3951,1084,31,30.52
3951,1016,75,36.91
3952,1093,202,33.49
3952,1007,162,28.42
3952,1090,170,28.21
3952,1033,199,40.15
3952,1009,199,6.37
3953,1014,19,36.36
3953,1037,115,29.2
3953,1046,87,11.92
3953,1025,177,14.15
3954,1089,32,30.08
3954,1030,21,38.96
3954,1014,49,29.78
3954,1077,90,18.06
3955,1060,98,41.78
3955,1012,185,29.33
3955,1039,192,24.66
3955,1006,15,20.98
3955,1074,55,13.47
3956,1064,107,38.32
3956,1003,47,10.0
3956,1091,205,19.93
3957,1087,94,44.97
3958,1032,104,36.52
3958,1031,243,44.18
3958,1069,35,32.19
3958,1100,131,25.9
3958,1060,71,41.78
3959,1005,130,18.0
3960,1075,41,35.08
3960,1081,131,11.2
3961,1040,49,32.55
3961,1085,36,24.91
3961,1016,57,36.91
3961,1068,58,25.0
3961,1028,118,32.0
3962,1074,172,13.47
3962,1062,232,28.51
3962,1006,15,20.98
3962,1027,10,44.39
3963,1019,49,44.68
3963,1063,61,10.82
3963,1040,111,32.55
3963,1042,116,24.32
3963,1088,89,40.13
3964,1070,139,11.57
3965,1040,163,32.55
3966,1074,118,13.47
3966,1071,188,10.24
3966,1029,111,10.19
3966,1063,40,10.82
3966,1075,133,35.08
3967,1026,147,10.82
3967,1016,202,36.91
3967,1088,25,40.13
3968,1030,48,38.96
3968,1026,31,10.82
3968,1088,214,40.13
3968,1053,30,29.45
3969,1090,87,28.21
3969,1018,175,40.55
3969,1066,40,12.77
3970,1002,112,17.14
3970,1066,180,12.77
3970,1064,57,33.53
3971,1077,75,18.06
3971,1073,23,17.87
3971,1030,208,38.96
3971,1041,60,42.37
3971,1081,233,11.2
3972,1016,212,36.91
3973,1057,140,36.06
3973,1081,244,9.19
3973,1031,156,44.18
3974,1034,230,20.7
3975,1040,90,32.55
3975,1002,111,20.0
3976,1094,50,13.56
3976,1025,51,14.15
3976,1068,139,28.28
3977,1049,79,35.73
3977,1090,55,28.21
3977,1033,190,40.15
3977,1003,131,10.0
3978,1041,30,42.37
3978,1084,70,30.52
3978,1040,46,32.55
3978,1026,208,10.82
3978,1055,213,10.03
3979,1030,193,38.96
3979,1027,158,44.39
3979,1031,197,39.07
3979,1052,231,18.87
3980,1051,189,8.65
3980,1011,84,43.43
3980,1007,223,28.42
3981,1084,122,30.52
3981,1034,188,22.14
3981,1089,29,30.08
3981,1048,23,14.85
3982,1061,159,11.23
3982,1051,67,10.64
3983,1085,58,24.91
3983,1031,153,44.18
3983,1064,109,31.65
3983,1057,171,36.06
3984,1056,29,26.23
3984,1030,43,38.96
3984,1027,110,44.39
3984,1051,16,10.64
3984,1077,233,18.06
3985,1049,193,35.73
3986,1059,247,44.99
3986,1097,229,14.85
3986,1032,182,36.52
3987,1094,203,11.07
3987,1047,85,33.4
3987,1080,236,22.84
3987,1032,127,36.52
3987,1028,20,32.0
3988,1086,225,43.45
3989,1038,166,13.88
3989,1022,137,7.13
3990,1077,33,18.06
3991,1027,95,44.39
3992,1079,190,15.96
3993,1066,113,12.77
3993,1095,230,28.95
3993,1088,167,40.13
3994,1015,172,30.87
3994,1037,35,29.2
3995,1053,179,31.34
3996,1058,32,6.16
3996,1016,241,36.91
3996,1063,227,10.82
3997,1054,213,6.19
3997,1083,124,7.16
3997,1090,101,28.21
3997,1097,74,16.79
3997,1014,72,36.36
3998,1038,26,13.88
3998,1014,138,36.36
3998,1040,249,29.23
3998,1074,163,13.47
3998,1033,250,34.2
3999,1017,248,41.34
3999,1001,128,15.0
3999,1081,181,11.2
4000,1086,11,43.45
4001,1045,187,26.23
4001,1022,128,8.68
4002,1092,210,44.98
4002,1090,12,28.21
4002,1087,22,44.97
4002,1053,138,31.34
4003,1080,77,22.84
4004,1070,30,9.75
4005,1074,205,13.47
4005,1056,190,26.23
4005,1075,194,35.08
4005,1028,219,32.0
4005,1036,126,22.32
4006,1089,133,30.08
4006,1060,78,41.78
4006,1043,125,6.02
4006,1028,164,32.0
4006,1035,219,11.31
4007,1028,67,32.0
4007,1063,230,10.82
4007,1025,86,14.15
4007,1034,18,23.56
4007,1096,203,9.13
4008,1080,31,22.84
4008,1009,26,6.37
4008,1056,185,26.23
4008,1024,111,7.5
4009,1012,185,34.7
4009,1008,176,21.14
4009,1042,235,24.32
4009,1085,100,24.91
4009,1096,46,9.13
4010,1055,78,10.62
4010,1048,36,14.85
4010,1083,62,7.16
4010,1087,162,44.97
4010,1031,83,40.63
4011,1094,93,13.56
4012,1067,187,29.2
4012,1013,37,38.15
4012,1039,142,24.66
4012,1072,115,40.0
4012,1036,162,19.2
4013,1021,158,35.44
4013,1052,225,18.87
4013,1048,114,12.43
4013,1007,224,25.76
4013,1025,121,14.15
4014,1071,172,10.24
4014,1074,73,13.47
4014,1086,56,43.45
4015,1029,50,10.19
4015,1035,243,11.31
4015,1021,118,30.07
4016,1014,70,34.14
4016,1031,94,44.18
4017,1010,108,9.91
4017,1028,239,32.0
4017,1086,21,38.62
4017,1090,135,28.21
4017,1091,175,19.93
4018,1006,155,20.98
4019,1094,147,13.56
4019,1064,157,38.32
4020,1015,152,30.87
4021,1058,65,6.16
4021,1071,47,10.24
4021,1061,243,11.23
4021,1038,209,13.88
4022,1096,190,9.13
4022,1057,88,36.06
4023,1003,221,10.0
4023,1068,183,28.28
4023,1085,204,24.91
4023,1079,111,15.96
4023,1030,190,38.96
4024,1072,197,40.0
4024,1084,123,30.52
4025,1093,74,33.49
4025,1029,220,10.19
4025,1004,151,12.0
4025,1015,213,30.87
4025,1075,157,35.08
4026,1002,18,20.0
4027,1057,120,34.1
4027,1006,153,20.98
4027,1068,184,28.28
4028,1046,170,14.63
4028,1030,111,38.96
4028,1040,102,32.55
4028,1058,18,6.16
4028,1022,187,8.68
4029,1082,185,33.79
4029,1041,113,42.37
4029,1045,249,26.23
4029,1035,198,11.31
4030,1050,78,7.66
4030,1022,236,8.68
4030,1053,95,31.34
4031,1080,129,22.84
4031,1002,30,18.05
4032,1064,161,38.32
4032,1005,97,18.0
4032,1072,158,40.0
4032,1080,92,22.84
4032,1075,162,35.08
4033,1049,87,35.73
4034,1080,243,22.84
4034,1069,155,32.19
4034,1034,152,19.13
4034,1074,83,13.47
4035,1025,200,14.15
4035,1067,211,29.2
4035,1095,77,28.95
4036,1084,81,30.52
4036,1061,85,11.23
4036,1067,82,29.2
4036,1095,15,28.95
4036,1034,136,23.56
4037,1025,232,14.15
4037,1039,90,24.66
4037,1073,162,17.87
4037,1007,246,28.42
4038,1075,217,35.08
4038,1096,120,9.13
4038,1073,14,17.87
4038,1004,69,12.0
4038,1044,175,33.29
4039,1017,248,41.34
4039,1061,147,11.23
4039,1089,18,30.08
4039,1058,212,6.16
4040,1047,214,33.4
4040,1089,154,30.08
4041,1023,37,5.16
4041,1035,117,11.31
4041,1064,101,38.32
4042,1065,27,30.41
4042,1010,180,9.91
4043,1061,197,11.23
4044,1078,233,26.78
4045,1033,178,40.15
4046,1039,171,24.66
4047,1083,143,7.16
4048,1014,50,29.58
4048,1017,93,41.34
4048,1052,11,18.87
4049,1058,189,6.16
4049,1092,129,44.98
4049,1002,197,20.0
4049,1052,38,18.87
4049,1064,167,38.32
4050,1001,57,13.95
4050,1064,182,38.32
4051,1074,231,13.47
4052,1002,98,20.0
4052,1074,128,13.47
4052,1067,170,25.59
4052,1092,71,44.98
4053,1093,93,33.49
4053,1002,25,20.0
4053,1095,67,28.95
4054,1036,101,22.32
4054,1030,242,38.96
4055,1006,49,20.98
4055,1064,161,38.32
4055,1035,38,11.31
4055,1047,141,33.4
4055,1017,194,36.16
4056,1005,103,18.0
4056,1023,132,5.16
4056,1054,45,6.19
4057,1035,45,11.31
4057,1031,90,36.73
4058,1087,36,40.46
4059,1060,235,41.78
4059,1008,207,24.79
4059,1003,113,10.0
4060,1023,188,5.16
4060,1032,37,31.47
4061,1047,244,33.4
4061,1059,207,44.99
4061,1017,76,41.34
4061,1084,133,30.52
4062,1045,217,26.23
4062,1009,40,6.37
4062,1042,237,24.32
4063,1028,64,32.0
4064,1087,10,44.97
4065,1014,124,36.36
4065,1026,13,10.82
4065,1037,225,29.2
4066,1019,57,42.21
4066,1001,14,15.0
4066,1091,182,19.93
4067,1027,71,44.39
4067,1092,18,36.38
4067,1081,102,11.2
4067,1046,53,12.27
4067,1019,46,44.68
4068,1060,111,34.87
4068,1087,106,44.97
4068,1066,189,12.77
4068,1005,104,18.0
4068,1019,140,42.22
4069,1039,193,24.66
4069,1082,105,33.79
4069,1018,241,40.55
4069,1035,98,11.31
4070,1079,38,13.36
4070,1030,121,38.96
4070,1063,157,10.82
4071,1055,66,9.05
4071,1053,49,31.34
4071,1063,152,10.82
4071,1074,12,13.47
4071,1089,73,30.08
4072,1089,163,30.08
4072,1053,71,31.34
4073,1071,224,10.24
4073,1026,105,10.82
4074,1083,71,7.16
4074,1016,55,36.91
4074,1088,177,40.13
4074,1060,65,41.78
4074,1030,245,38.96
4075,1085,214,24.91
4075,1089,59,30.08
4076,1095,96,28.95
4076,1029,149,8.29
4076,1040,51,32.55
4076,1053,51,31.34
4077,1039,126,24.66
4078,1014,193,36.36
4079,1092,89,44.98
4080,1046,122,14.63
4080,1075,195,35.08
4080,1038,94,13.88
4081,1076,122,42.29
4081,1075,77,35.08
4081,1063,35,10.82
4081,1062,79,27.22
4082,1083,215,7.16
4082,1071,228,10.24
4083,1036,208,22.32
4084,1043,147,6.02
4085,1093,207,33.49
4085,1058,90,6.16
4085,1047,167,33.4
4085,1092,155,44.98
4086,1071,208,10.24
4086,1015,176,30.87
4087,1053,30,31.34
4088,1082,228,33.79
4088,1084,123,30.52
4088,1024,233,9.32
4088,1018,164,40.55
4088,1091,118,19.93
4089,1045,38,26.23
4089,1006,105,20.98
4090,1045,214,26.23
4090,1016,38,36.91
4090,1021,230,35.44
4090,1037,63,29.2
4090,1019,203,44.68
4091,1015,150,30.87
4091,1025,228,14.15
4092,1010,227,9.91
4092,1024,204,9.32
4092,1046,250,14.63
4092,1066,181,10.24
4092,1014,86,36.36
4093,1072,192,40.0
4094,1057,176,36.06
4095,1035,201,11.31
4095,1082,222,33.79
4095,1085,227,24.91
4095,1025,246,14.15
4096,1052,162,18.87
4096,1060,84,41.78
4096,1009,29,6.37
4097,1010,41,9.91
4097,1082,232,33.79
4097,1095,68,28.95
4097,1072,130,40.0
4098,1030,172,32.03
4098,1048,48,14.85
4098,1081,87,11.2
4098,1064,236,33.6
4099,1010,50,9.91
4100,1021,147,35.44
4100,1022,187,7.54
4100,1050,13,7.66
4100,1096,166,9.13
4101,1088,73,32.94
4101,1075,137,35.08
4102,1016,161,36.91
4102,1052,80,16.89
4102,1031,129,44.18
4102,1083,55,5.78
4102,1077,141,18.06
4103,1096,109,9.13
4103,1042,225,24.32
4104,1002,44,20.0
4105,1054,94,6.19
4105,1097,102,16.79
4105,1027,180,44.39
4106,1047,95,33.4
4106,1017,90,41.34
4106,1027,186,44.39
4107,1069,165,32.19
4107,1050,33,7.66
4107,1083,64,6.26
4108,1011,196,43.43
4108,1043,11,6.02
4108,1079,227,15.96
4109,1096,22,9.13
4109,1047,160,33.4
4110,1012,75,34.7
4110,1032,116,36.52
4110,1018,20,40.55
4110,1020,34,9.68
4111,1011,152,43.43
4111,1013,183,38.15
4111,1072,166,40.0
4112,1098,46,43.36
4112,1079,166,13.07
4112,1045,226,26.23
4113,1094,26,13.56
4113,1087,58,44.97
4114,1090,151,28.21
4114,1048,168,14.85
4114,1010,204,9.91
4114,1004,50,12.0
4114,1069,226,32.19
4115,1013,59,32.92
4115,1077,72,18.06
4115,1034,32,23.56
4115,1063,10,10.82
4116,1053,154,31.34
4116,1062,175,32.58
4117,1054,96,6.19
4117,1004,15,12.0
4117,1069,26,32.19
4118,1015,69,30.87
4119,1098,134,43.36
4119,1097,242,16.79
4119,1045,90,26.23
4119,1003,122,10.0
4119,1047,158,33.4
4120,1033,234,40.15
4120,1031,14,44.18
4120,1022,187,7.16
4121,1058,85,6.16
4121,1002,177,17.21
4122,1005,189,18.0
4123,1041,122,42.37
4123,1004,12,12.0
4124,1056,200,23.86
4124,1038,249,13.88
4124,1095,110,28.95
4125,1065,85,34.31
4126,1082,224,33.79
4126,1023,183,4.7
4126,1047,63,33.4
4126,1003,166,9.39
4127,1062,82,32.58
4127,1046,213,12.95
4127,1080,63,22.84
4128,1036,74,22.32
4129,1031,240,38.65
4129,1087,96,44.97
4130,1017,247,41.34
4130,1048,79,14.85
4130,1024,197,9.32
4131,1048,210,14.85
4131,1024,137,8.23
4131,1002,146,20.0
4131,1017,178,41.34
4131,1023,217,5.16
4132,1052,207,18.87
4133,1068,193,28.28
4133,1043,69,6.02
4133,1044,246,33.29
4133,1011,243,43.43
4134,1056,162,26.23
4134,1070,63,11.57
4134,1012,47,34.7
4135,1064,97,38.32
4135,1040,22,28.77
4135,1098,229,43.36
4136,1046,57,14.63
4136,1054,61,5.09
4136,1074,212,13.47
4136,1045,98,26.23
4137,1036,207,22.32
4138,1022,37,8.68
4138,1065,246,30.6
4138,1009,238,6.37
4138,1042,118,24.32
4138,1002,176,18.53
4139,1002,203,20.0
4139,1099,242,8.18
4139,1054,168,6.19
4139,1029,179,10.19
4139,1089,65,28.34
4140,1070,180,11.57
4140,1063,78,9.14
4140,1024,209,9.32
4141,1039,102,22.96
4141,1098,26,43.36
4141,1003,192,10.0
4142,1016,201,36.91
4142,1035,24,11.31
4142,1059,214,38.45
4142,1098,20,43.36
4142,1045,122,26.23
4143,1079,59,15.96
4143,1046,134,14.63
4143,1097,158,16.79
4143,1088,120,40.13
4143,1060,118,41.78
4144,1021,102,35.44
4144,1084,231,30.52
4144,1076,115,42.29
4145,1075,193,30.33
4145,1036,135,22.32
4145,1060,38,36.97
4146,1039,158,22.96
4146,1058,111,6.16
4146,1033,235,40.15
4146,1085,201,24.91
4147,1076,57,42.29
4147,1082,224,33.79
4147,1095,144,28.95
4148,1029,67,8.74
4149,1044,177,33.29
4149,1045,21,26.23
4149,1063,70,10.82
4149,1009,204,6.37
4149,1020,218,9.68
4150,1050,190,7.66
4150,1069,194,32.19
4150,1082,27,33.79
4151,1011,57,43.43
4151,1090,246,28.21
4152,1025,124,14.15
4152,1064,27,38.32
4153,1065,233,28.83
4154,1091,147,19.93
4154,1086,13,43.45
4154,1090,39,28.21
4154,1077,59,18.06
4155,1004,42,10.33
4155,1006,139,20.98
4155,1053,32,31.34
4156,1024,106,8.24
4156,1043,214,6.02
4156,1093,17,33.49
4157,1004,30,12.0
4157,1052,129,18.87
4158,1066,227,12.77
4158,1056,204,26.23
4158,1014,218,36.36
4158,1011,64,43.43
4158,1034,65,23.56
4159,1048,77,14.85
4160,1054,84,6.19
4160,1082,168,33.79
4160,1013,63,38.15
4160,1046,91,14.63
4160,1093,118,33.49
4161,1082,147,33.79
4161,1006,246,20.98
4161,1026,109,10.82
4161,1033,175,40.15
4161,1066,160,12.77
4162,1042,195,24.32
4162,1068,113,28.28
4162,1067,166,27.22
4162,1085,137,24.91
4162,1001,220,13.22
4163,1013,39,38.15
4163,1079,72,15.96
4164,1040,157,32.55
4164,1029,179,10.19
4165,1009,33,6.37
4165,1072,250,40.0
4165,1053,56,31.34
4165,1092,150,44.98
4165,1070,98,11.57
4166,1086,195,43.45
4166,1099,150,8.18
4166,1055,203,10.62
4166,1035,34,11.31
4166,1046,84,14.63
4167,1062,75,30.84
4167,1040,249,32.55
4167,1035,132,9.45
4167,1025,182,14.15
4167,1084,70,30.52
4168,1014,133,36.36
4168,1022,100,7.27
4168,1088,83,40.13
4168,1043,216,6.02
4169,1023,235,5.16
4170,1008,114,24.79
4171,1068,117,28.28
4171,1020,125,9.68
4171,1084,72,30.52
4172,1075,207,35.08
4172,1065,246,34.31
4172,1058,73,5.63
4172,1047,105,33.4
4173,1005,57,18.0
4173,1016,86,31.96
4173,1045,25,26.23
4174,1074,160,13.47
4174,1042,103,24.32
4174,1045,29,26.23
4174,1035,55,11.31
4174,1080,57,21.59
4175,1031,234,44.18
4176,1040,192,32.55
4176,1046,172,14.63
4177,1027,110,44.39
4177,1068,94,28.28
4177,1062,250,32.58
4178,1090,64,28.21
4179,1061,67,11.23
4179,1056,125,26.23
4180,1058,78,5.32
4180,1011,241,43.43
4181,1042,70,24.32
4181,1086,129,43.45
4181,1013,182,38.15
4182,1013,135,38.15
4182,1089,245,30.08
4182,1098,170,40.51
4182,1046,86,14.63
4183,1018,58,40.55
4183,1071,41,10.24
4183,1084,103,30.52
4183,1045,107,23.15
4183,1061,205,11.23
4184,1005,15,18.0
4184,1022,104,8.68
4184,1061,210,11.23
4184,1015,174,30.87
4185,1051,17,8.53
4186,1013,184,38.15
4186,1071,225,10.24
4186,1075,242,35.08
4186,1047,118,33.4
4187,1061,45,9.57
4187,1058,211,5.8
4188,1046,50,14.63
4188,1009,195,6.37
4188,1081,58,10.35
4189,1078,17,26.78
4189,1048,73,14.85
4190,1096,36,9.13
4190,1090,97,28.21
4190,1005,175,18.0
4190,1053,155,31.34
4190,1021,36,35.44
4191,1054,52,6.19
4191,1012,132,34.7
4191,1059,12,44.99
4192,1059,249,38.77
4193,1023,63,5.16
4193,1061,27,11.23
4193,1067,183,29.2
4194,1071,30,10.24
4194,1037,89,29.2
4194,1040,242,32.55
4194,1085,224,24.91
4195,1077,223,18.06
4196,1074,239,11.74
4196,1066,140,12.77
4196,1059,235,44.99
4196,1001,86,12.25
4196,1072,102,34.32
4197,1057,151,32.04
4198,1043,170,6.02
4198,1062,24,32.58
4199,1044,19,33.29
4199,1070,165,11.57
4199,1057,177,32.75
4200,1050,243,6.98
4200,1090,142,28.21
4200,1033,62,40.15
4201,1043,189,6.02
4201,1013,159,38.15
4201,1094,70,12.5
4201,1062,198,26.3
4201,1005,64,18.0
4202,1057,186,36.06
4202,1038,59,12.96
4202,1031,99,44.18
4202,1004,218,12.0
4202,1087,171,44.97
4203,1030,18,38.96
4204,1057,225,36.06
4204,1038,233,13.88
4204,1007,59,28.42
4204,1086,161,43.45
4205,1021,25,35.44
4205,1029,36,10.19
4205,1034,202,23.56
4206,1039,235,24.66
4206,1005,177,16.2
4206,1066,99,12.03
4206,1044,63,33.29
4207,1069,167,26.92
4208,1044,167,27.07
4208,1028,52,26.4
4208,1093,205,33.49
4209,1045,220,26.23
4209,1066,135,12.77
4209,1099,193,8.18
4209,1094,158,13.56
4209,1040,190,32.55
4210,1094,156,13.56
4210,1010,94,9.91
4211,1046,87,14.63
4211,1100,146,25.9
4212,1091,19,16.29
4212,1031,140,36.81
4212,1013,89,38.15
4212,1054,119,6.19
4212,1024,233,9.32
4213,1041,108,42.37
4213,1039,235,21.16
4213,1071,43,8.87
4213,1082,142,33.79
4214,1056,217,26.23
4214,1091,226,19.93
4214,1014,81,36.36
4215,1093,55,33.49
4215,1075,111,35.08
4215,1042,227,24.32
4216,1098,219,43.36
4217,1018,27,40.55
4218,1017,31,41.34
4218,1037,165,29.2
4218,1099,216,6.86
4219,1018,224,38.26
4219,1017,192,41.34
4220,1034,45,23.56
4220,1005,219,18.0
4221,1007,169,28.42
4221,1072,67,40.0
4221,1090,177,28.21
4222,1049,175,35.73
4222,1088,124,40.13
4222,1038,242,13.88
4223,1100,154,25.9
4224,1032,28,36.52
4224,1036,208,22.32
4224,1026,174,10.82
4225,1033,79,34.7
4225,1011,80,43.43
4226,1050,42,7.66
4227,1099,204,8.18
4227,1014,158,36.36
4227,1086,194,43.45
4227,1058,104,6.16
4227,1061,168,11.23
4228,1040,124,32.55
4228,1057,80,36.06
4228,1007,180,28.42
4228,1073,70,17.87
4229,1036,156,22.32
4229,1048,147,12.17
4230,1035,96,11.31
4230,1054,99,4.97
4231,1015,56,24.77
4231,1044,80,29.84
4232,1050,144,6.18
4233,1100,158,25.9
4233,1042,94,24.32
4233,1037,94,29.2
4233,1074,192,13.47
4234,1098,34,43.36
4234,1038,204,13.88
4235,1050,214,7.66
4235,1058,151,6.16
4235,1020,133,8.1
4235,1074,14,13.47
4236,1073,75,17.87
4236,1046,226,14.63
4236,1085,176,24.91
4236,1040,129,29.04
4236,1058,41,6.16
4237,1042,208,24.32
4237,1039,18,24.66
4237,1033,240,40.15
4237,1008,167,24.79
4238,1084,102,30.52
4238,1074,130,13.47
4238,1007,123,28.42
4239,1085,179,24.91
4239,1081,16,11.2
4239,1086,170,43.45
4239,1045,18,26.23
4239,1046,243,14.63
4240,1094,245,13.56
4240,1001,186,15.0
4240,1021,86,35.44
4240,1053,245,31.34
4240,1031,47,44.18
4241,1035,149,11.31
4241,1028,98,32.0
4241,1092,180,44.98
4242,1085,89,24.91
4242,1057,53,36.06
4242,1096,233,9.13
4242,1036,152,22.32
4242,1072,234,40.0
4243,1005,173,18.0
4243,1036,181,22.32
4244,1013,42,38.15
4245,1003,247,10.0
4245,1062,168,32.58
4246,1025,215,13.07
4247,1098,222,43.36
4247,1074,218,13.47
4247,1072,84,40.0
4247,1034,81,23.56
4248,1052,75,18.87
4248,1033,105,32.53
4248,1087,49,44.97
4249,1031,199,35.46
4250,1078,136,26.78
4250,1019,248,44.68
4250,1048,14,14.85
4250,1100,217,25.9
4250,1093,124,33.49
4251,1029,108,10.19
4251,1044,154,33.29
4252,1095,224,28.95
4252,1058,127,6.16
4253,1037,183,29.2
4253,1081,125,11.2
4254,1060,201,41.78
4255,1073,85,17.87
4255,1018,99,40.55
4255,1060,230,41.78
4255,1086,246,43.45
4255,1041,180,42.37
4256,1090,63,28.21
4257,1053,250,31.34
4258,1062,178,32.58
4259,1008,129,24.79
4259,1095,70,28.95
4260,1042,181,24.32
4260,1019,165,44.68
4260,1098,221,43.36
4260,1055,82,10.62
4261,1096,246,8.45
4261,1041,65,42.37
4261,1012,127,34.7
4261,1047,116,33.4
4262,1090,161,28.21
4262,1045,128,26.23
4263,1015,12,30.87
4263,1067,132,24.89
4263,1070,101,11.57
4263,1035,102,11.31
4263,1099,123,6.82
4264,1024,177,9.32
4264,1058,234,6.16
4264,1057,112,36.06
4264,1045,55,26.23
4264,1051,119,10.64
4265,1017,210,41.34
4265,1044,239,29.96
4265,1059,111,44.99
4265,1062,178,32.58
4265,1065,16,34.31
4266,1095,228,28.95
4267,1041,166,42.37
4267,1056,55,26.23
4267,1009,35,6.37
4267,1044,64,33.29
4268,1062,176,32.58
4269,1059,117,44.99
4270,1013,135,38.15
4270,1006,220,20.98
4271,1032,45,36.52
4271,1083,25,6.68
4272,1031,201,44.18
4272,1004,207,12.0
4272,1085,213,24.91
4272,1050,221,7.25
4272,1062,107,26.09
4273,1001,246,12.27
4273,1064,175,38.32
4273,1097,168,16.79
4274,1097,180,16.79
4274,1020,14,9.68
4274,1022,142,8.68
4274,1052,109,18.87
4275,1077,232,18.06
4276,1016,79,36.91
4276,1024,201,9.32
4277,1029,93,8.98
4277,1035,196,11.31
4277,1019,214,44.68
4277,1014,29,36.36
4278,1006,22,20.98
4279,1083,61,7.16
4279,1005,37,18.0
4280,1049,187,35.73
4280,1014,19,36.36
4280,1033,78,40.15
4280,1035,167,11.31
4280,1100,57,25.9
4281,1038,70,13.88
4281,1030,22,38.96
4282,1047,131,33.4
4282,1003,51,8.81
4282,1072,234,40.0
4283,1094,147,13.56
4283,1018,214,40.55
4283,1093,98,33.49
4284,1013,136,38.15
4284,1025,201,14.15
4285,1099,167,8.18
4285,1062,163,32.58
4285,1025,232,14.15
4285,1078,188,26.78
4286,1098,99,43.36
4287,1045,199,24.44
4287,1062,21,32.58
4287,1024,44,9.32
4287,1091,155,19.93
4288,1046,66,13.19
4288,1018,122,40.55
4288,1083,37,7.16
4288,1033,49,40.15
4289,1042,24,21.88
4289,1092,243,44.98
4290,1070,198,11.57
4290,1082,188,33.79
4291,1084,124,30.52
4291,1077,56,18.06
4291,1032,84,36.52
4292,1013,217,36.24
4292,1065,173,34.31
4292,1011,25,43.43
4292,1017,219,35.69
4292,1071,183,10.24
4293,1021,75,32.56
4293,1065,129,34.31
4294,1027,242,44.39
4294,1097,49,15.56
4294,1074,143,13.47
4294,1078,234,26.78
4294,1002,185,20.0
4295,1041,229,42.37
4295,1095,89,28.95
4295,1084,17,30.52
4296,1081,129,11.2
4296,1041,93,42.37
4296,1067,53,29.2
4296,1073,235,17.87
4297,1002,126,20.0
4297,1068,239,28.28
4298,1056,15,26.23
4298,1048,54,14.85
4298,1068,226,28.28
4298,1095,169,28.95
4299,1099,66,7.36
4299,1018,146,40.55
4299,1049,12,35.73
4300,1005,27,18.0
4300,1044,139,33.29
4300,1017,75,34.15
4300,1048,168,14.85
4301,1059,127,44.99
4301,1016,230,36.91
4301,1018,73,33.51
4302,1026,90,10.82
4302,1003,188,10.0
4302,1073,52,17.87
4302,1037,212,29.2
4302,1044,58,33.29
4303,1097,227,16.79
4303,1037,155,25.76
4303,1010,197,9.91
4304,1068,156,28.28
4304,1084,238,30.52
4304,1048,222,14.85
4305,1091,194,19.93
4305,1088,181,36.7
4305,1054,71,6.19
4306,1100,91,25.9
4306,1013,173,35.19
4306,1059,176,44.99
4306,1011,222,43.43
4307,1002,165,20.0
4307,1061,196,9.76
4307,1065,65,29.15
4308,1051,45,10.64
4308,1015,130,25.45
4309,1040,148,32.55
4309,1082,94,33.79
4309,1001,143,15.0
4309,1047,224,28.35
4309,1022,17,8.68
4310,1041,156,42.37
4311,1078,141,26.78
4311,1085,50,24.91
